"Gene","Median_R","P_value","FDR"
"ENSG00000176046",0.483192091797105,2.49303768744858e-11,4.37126813208933e-09
"ENSG00000143545",0.482675242658298,2.63586334347589e-11,4.60394933718572e-09
"ENSG00000154188",0.482658209791717,2.64070277529339e-11,4.60394933718572e-09
"ENSG00000138685",0.482256571543495,2.75734767018829e-11,4.79373460491717e-09
"ENSG00000105639",0.481888817934383,2.86852370225124e-11,4.95900063852108e-09
"ENSG00000131386",0.481312470562995,3.05155760031766e-11,5.26064596509665e-09
"ENSG00000169813",0.481198029434077,3.08922566113498e-11,5.31070681812546e-09
"ENSG00000134769",0.480443599295943,3.34907217903156e-11,5.74137320853255e-09
"ENSG00000140931",0.480132812532935,3.46217248871732e-11,5.91877621237829e-09
"ENSG00000266970",0.47989950899763,3.54950042458856e-11,6.05125911719884e-09
"ENSG00000155926",0.479873001269688,3.55955663771118e-11,6.05163960528445e-09
"ENSG00000168899",0.479795305561572,3.58919141203315e-11,6.08521201824155e-09
"ENSG00000155366",0.479538672623978,3.68878660841078e-11,6.23688689637454e-09
"ENSG00000149485",0.47944435708602,3.72605817193209e-11,6.28264449680516e-09
"ENSG00000147588",0.478303375615792,4.20690912809043e-11,7.07404413604365e-09
"ENSG00000100441",0.478183774132472,4.26066594470562e-11,7.1449162098355e-09
"ENSG00000164181",0.477523508598144,4.56963368136508e-11,7.6422156327699e-09
"ENSG00000169105",0.477007438062845,4.82614379179631e-11,8.04932773773203e-09
"ENSG00000172380",0.476828525692024,4.91828771558311e-11,8.18084051804992e-09
"ENSG00000131981",0.476749010939335,4.95978491109911e-11,8.22628582139865e-09
"ENSG00000127314",0.47672507626943,4.97234226823134e-11,8.22628582139865e-09
"ENSG00000189067",0.476404807101788,5.14336634251411e-11,8.48641657328924e-09
"ENSG00000107438",0.476029654144046,5.35095576126229e-11,8.80532677462904e-09
"ENSG00000155368",0.475848281879813,5.45420752388076e-11,8.95129994265913e-09
"ENSG00000013588",0.475507794020175,5.6532809248323e-11,9.2438221816328e-09
"ENSG00000010671",0.475492330963166,5.66248694019818e-11,9.2438221816328e-09
"ENSG00000125089",0.475343854008618,5.75162634988696e-11,9.36449979040855e-09
"ENSG00000251441",0.47451792112055,6.27286031397319e-11,1.01861982892656e-08
"ENSG00000056998",0.474417150763492,6.33950545420616e-11,1.02673295703596e-08
"ENSG00000167004",0.474102862877587,6.55179918515494e-11,1.05833052244403e-08
"ENSG00000117676",0.473742819119384,6.80347140514743e-11,1.09610692188061e-08
"ENSG00000158195",0.473682624968314,6.84645144901815e-11,1.10015145686259e-08
"ENSG00000144843",0.473344371889576,7.09290983063465e-11,1.13678656931401e-08
"ENSG00000205336",0.473151864078565,7.23699148413334e-11,1.15686598415455e-08
"ENSG00000213694",0.47303901460017,7.32276756684565e-11,1.16754509620194e-08
"ENSG00000019991",0.472686210064435,7.59733414739934e-11,1.20819207433474e-08
"ENSG00000132357",0.47261355900953,7.65510000303658e-11,1.21424091388372e-08
"ENSG00000096433",0.472276440515166,7.92876407176921e-11,1.25441608234695e-08
"ENSG00000137752",0.472230481077572,7.9667992698506e-11,1.2572017801633e-08
"ENSG00000130303",0.47201185647508,8.1501631232861e-11,1.28284818224941e-08
"ENSG00000204472",0.471623129344362,8.48634319555277e-11,1.33235588170178e-08
"ENSG00000164776",0.471565639278638,8.53718865462269e-11,1.33692808793918e-08
"ENSG00000131873",0.471394943971764,8.68990059657423e-11,1.35738893988722e-08
"ENSG00000289273",0.471251044956052,8.82069246998743e-11,1.37433087942508e-08
"ENSG00000143384",0.471096546497515,8.96324123966783e-11,1.3930144415508e-08
"ENSG00000167202",0.470939815706134,9.11012924753873e-11,1.41227656022802e-08
"ENSG00000102580",0.470126506424527,9.91060535195879e-11,1.52866740797231e-08
"ENSG00000103742",0.470076706275417,9.96177303920312e-11,1.53271839981179e-08
"ENSG00000167565",0.469838167963999,1.0210431634515e-10,1.56705936287927e-08
"ENSG00000072952",0.469759601941459,1.02936394192141e-10,1.57589986173163e-08
"ENSG00000011304",0.469192523298593,1.09140089277269e-10,1.66672894652115e-08
"ENSG00000161921",0.469113360010683,1.10034416711641e-10,1.67622726289635e-08
"ENSG00000140299",0.468849297458069,1.13069223167683e-10,1.71763550469458e-08
"ENSG00000122694",0.468828573111933,1.13310804449825e-10,1.71763550469458e-08
"ENSG00000144837",0.468721386482182,1.14568268026501e-10,1.73242984948967e-08
"ENSG00000087266",0.468149150477221,1.21513560851541e-10,1.83294867378608e-08
"ENSG00000011201",0.468069447007386,1.22512714106878e-10,1.84350182811582e-08
"ENSG00000118503",0.468021193218016,1.2312147998638e-10,1.84814350348335e-08
"ENSG00000144224",0.46782162972686,1.25670417685015e-10,1.87946864762585e-08
"ENSG00000162511",0.467810110136933,1.25819102239349e-10,1.87946864762585e-08
"ENSG00000086730",0.467665504783603,1.27700093235038e-10,1.90294783003806e-08
"ENSG00000019582",0.467493730687654,1.29969894232438e-10,1.93209351947854e-08
"ENSG00000161714",0.467320568330787,1.32297567463731e-10,1.96195698602117e-08
"ENSG00000172037",0.467229039097637,1.3354417465437e-10,1.97568333772321e-08
"ENSG00000112343",0.46696787668357,1.37164007872246e-10,2.0206415911006e-08
"ENSG00000117298",0.466962485193345,1.37239728499943e-10,2.0206415911006e-08
"ENSG00000091879",0.466893702059301,1.38209310993985e-10,2.03006058133982e-08
"ENSG00000121316",0.466828482211259,1.39134789696507e-10,2.03400992426261e-08
"ENSG00000139218",0.466828173722899,1.39139181417288e-10,2.03400992426261e-08
"ENSG00000102699",0.46662970453933,1.41992643374905e-10,2.07080456015762e-08
"ENSG00000000971",0.466592040071043,1.42540519573609e-10,2.07388031599012e-08
"ENSG00000205929",0.466431757102854,1.44895013031901e-10,2.1031647834989e-08
"ENSG00000130055",0.466361867467661,1.45933415406939e-10,2.11325320418934e-08
"ENSG00000137193",0.466299949167973,1.46859399243344e-10,2.12167015658037e-08
"ENSG00000135404",0.466236493200604,1.47814281353736e-10,2.13046419944597e-08
"ENSG00000158122",0.465838192138352,1.53946649518421e-10,2.21366649485087e-08
"ENSG00000170365",0.465574186434688,1.58146366476973e-10,2.26875523973399e-08
"ENSG00000091317",0.465434909833572,1.60406417379993e-10,2.29582617470565e-08
"ENSG00000101916",0.465273859705372,1.63058787700574e-10,2.3283735569012e-08
"ENSG00000254087",0.465166278541722,1.64854171337088e-10,2.34856137054856e-08
"ENSG00000102218",0.464894785689012,1.69470536173423e-10,2.40372672556201e-08
"ENSG00000123338",0.464892636684666,1.69507571638813e-10,2.40372672556201e-08
"ENSG00000135077",0.464315753861636,1.79738075937398e-10,2.54294256218189e-08
"ENSG00000187116",0.464276800637967,1.8045001492445e-10,2.54715956846567e-08
"ENSG00000070190",0.463974008885698,1.86077934098309e-10,2.61907528407428e-08
"ENSG00000095637",0.463947019340524,1.8658775092586e-10,2.61907528407428e-08
"ENSG00000133639",0.463934670228752,1.86821469145426e-10,2.61907528407428e-08
"ENSG00000143110",0.463564207483163,1.93966097664808e-10,2.70690465185554e-08
"ENSG00000146535",0.463489743874407,1.95433769538654e-10,2.72121626979342e-08
"ENSG00000100599",0.463392218708143,1.97372251645934e-10,2.74200403054116e-08
"ENSG00000283307",0.46335849937369,1.98046802306921e-10,2.74517846873359e-08
"ENSG00000136244",0.463111297478112,2.03060651153563e-10,2.80835162125728e-08
"ENSG00000070404",0.463082310342713,2.03656567221461e-10,2.81027797602637e-08
"ENSG00000119280",0.463010571629172,2.0513865653669e-10,2.82439675120672e-08
"ENSG00000155307",0.462935686818583,2.06696879117743e-10,2.83949837688e-08
"ENSG00000162599",0.462884339150251,2.077719499444e-10,2.84791021990605e-08
"ENSG00000104728",0.462856265283394,2.08362021723148e-10,2.84819863646954e-08
"ENSG00000057252",0.462839338913077,2.087185728987e-10,2.84819863646954e-08
"ENSG00000117318",0.462785910014876,2.09847922551273e-10,2.85727445696804e-08
"ENSG00000078061",0.462692294129826,2.11840999830179e-10,2.87804470056259e-08
"ENSG00000146112",0.462462008347896,2.16822062814563e-10,2.93922842155495e-08
"ENSG00000148204",0.462133959371909,2.24113973878441e-10,3.02984887308874e-08
"ENSG00000110446",0.462117253485255,2.24491597252123e-10,3.02984887308874e-08
"ENSG00000168140",0.460884679333122,2.54118613986639e-10,3.41815080237628e-08
"ENSG00000273749",0.460874711547152,2.54372979898664e-10,3.41815080237628e-08
"ENSG00000097033",0.460590953272593,2.61718392494195e-10,3.50919319121193e-08
"ENSG00000108691",0.460493772293026,2.64280905587387e-10,3.53584870727612e-08
"ENSG00000132561",0.460436931042842,2.65790958691728e-10,3.54833812618735e-08
"ENSG00000263528",0.460170708124806,2.72975324863345e-10,3.63636220636141e-08
"ENSG00000100345",0.459587607740384,2.89373613599748e-10,3.84648157135699e-08
"ENSG00000155465",0.459189922876881,3.01100068402237e-10,3.9937290107214e-08
"ENSG00000111348",0.459083617560446,3.04311749094076e-10,4.02275311108263e-08
"ENSG00000105329",0.45907427561573,3.04595565735816e-10,4.02275311108263e-08
"ENSG00000145779",0.458491372447551,3.22820403729759e-10,4.25431668675467e-08
"ENSG00000198805",0.458421521136303,3.25073878637637e-10,4.27486042454589e-08
"ENSG00000152766",0.457865663009379,3.43557050519117e-10,4.50828893755832e-08
"ENSG00000171100",0.457722883131756,3.4846643410911e-10,4.56298260017257e-08
"ENSG00000185624",0.457639931837203,3.51349753122207e-10,4.59097010746351e-08
"ENSG00000177706",0.457389099942186,3.60209579374263e-10,4.68899079731171e-08
"ENSG00000139350",0.457384470285929,3.60375121397446e-10,4.68899079731171e-08
"ENSG00000152049",0.45701451984658,3.73844022365458e-10,4.8539781671856e-08
"ENSG00000131042",0.456934565532008,3.76818290440667e-10,4.88229576144851e-08
"ENSG00000136997",0.456876781859828,3.78982056166955e-10,4.90001505561745e-08
"ENSG00000129226",0.45681948633493,3.81139407949373e-10,4.91757730038495e-08
"ENSG00000105355",0.456705767196226,3.85456525740304e-10,4.95274199865586e-08
"ENSG00000165168",0.456705299907451,3.85474362627739e-10,4.95274199865586e-08
"ENSG00000115935",0.456581414191588,3.90231479901465e-10,4.99871579295921e-08
"ENSG00000132274",0.456569887771231,3.90676962240573e-10,4.99871579295921e-08
"ENSG00000164687",0.455931646287185,4.16127031565812e-10,5.31330332586854e-08
"ENSG00000069869",0.455861717819757,4.19011019630536e-10,5.33905055737924e-08
"ENSG00000123815",0.455801874765434,4.21494409073677e-10,5.35959750248561e-08
"ENSG00000162618",0.455695541579774,4.2594222966296e-10,5.40498733657262e-08
"ENSG00000137507",0.455469616405474,4.35543679327521e-10,5.51545271615905e-08
"ENSG00000205362",0.455202375262551,4.47171399884317e-10,5.65107117751137e-08
"ENSG00000115956",0.455073039188029,4.52906106143576e-10,5.71181422059432e-08
"ENSG00000129151",0.45503898211648,4.54427973834051e-10,5.71928736638913e-08
"ENSG00000127951",0.454972935015844,4.57393450648767e-10,5.74486174014851e-08
"ENSG00000160883",0.454655794829986,4.7189553301999e-10,5.91493659555647e-08
"ENSG00000124762",0.454280736449405,4.89620435502836e-10,6.12463416312734e-08
"ENSG00000169908",0.454183064618694,4.94340955800288e-10,6.17107388678131e-08
"ENSG00000168710",0.454162542562246,4.95338375807547e-10,6.17107388678131e-08
"ENSG00000104689",0.454120399893848,4.97392713756488e-10,6.18414892432915e-08
"ENSG00000116815",0.453591410271506,5.23890765971377e-10,6.50047042357711e-08
"ENSG00000173442",0.453436382349879,5.31911644797284e-10,6.58671433951792e-08
"ENSG00000125733",0.453312096574075,5.38427616137854e-10,6.65401389710604e-08
"ENSG00000213445",0.453198996992173,5.44424153753847e-10,6.714637298322e-08
"ENSG00000119537",0.452245669857171,5.97601939564106e-10,7.33167433122123e-08
"ENSG00000140030",0.452239077745831,5.97986583218176e-10,7.33167433122123e-08
"ENSG00000160789",0.452238376555842,5.98027511093373e-10,7.33167433122123e-08
"ENSG00000168884",0.452214041745897,5.99449592928899e-10,7.33208574271977e-08
"ENSG00000204257",0.45219706220317,6.00443782388335e-10,7.33208574271977e-08
"ENSG00000270504",0.452119669634795,6.04995516537993e-10,7.37303842966618e-08
"ENSG00000088298",0.452088680501232,6.06827436624028e-10,7.38074856908877e-08
"ENSG00000067167",0.451795603331249,6.24419973999194e-10,7.57974415775274e-08
"ENSG00000157600",0.451747620008848,6.2734684907633e-10,7.59809878033453e-08
"ENSG00000137198",0.451730388118596,6.28401189261386e-10,7.59809878033453e-08
"ENSG00000167553",0.451527412874276,6.40949969804341e-10,7.73463234149771e-08
"ENSG00000143815",0.451461802301001,6.45057853870281e-10,7.76897075510618e-08
"ENSG00000146425",0.451013504998767,6.73814716514275e-10,8.09946345960049e-08
"ENSG00000136830",0.450904747888561,6.80975753459794e-10,8.16958514053208e-08
"ENSG00000092036",0.450808364605311,6.8738349196102e-10,8.23041432475661e-08
"ENSG00000092010",0.450657155177228,6.97553783555882e-10,8.33597088449771e-08
"ENSG00000135063",0.450618266480985,7.0019284836337e-10,8.33818371325076e-08
"ENSG00000198363",0.45061450503659,7.00448618833784e-10,8.33818371325076e-08
"ENSG00000132965",0.450465929777962,7.10623986971637e-10,8.44298120737113e-08
"ENSG00000166130",0.4499637041957,7.46088302498711e-10,8.84725597090186e-08
"ENSG00000197905",0.449938866060174,7.47885916588957e-10,8.85151747125976e-08
"ENSG00000166278",0.449632103051427,7.70435391800254e-10,9.10089745738096e-08
"ENSG00000204482",0.449192529020432,8.03896508105057e-10,9.47797063119112e-08
"ENSG00000173193",0.449168315093945,8.0577996345939e-10,9.4820118682877e-08
"ENSG00000152977",0.44847878656452,8.61240399797791e-10,1.0115301367396e-07
"ENSG00000055208",0.448372653839782,8.70098058386217e-10,1.01998695057755e-07
"ENSG00000229140",0.448293643915232,8.76749194768382e-10,1.02582989435029e-07
"ENSG00000174032",0.448252170377159,8.80260117765655e-10,1.02798346656109e-07
"ENSG00000105281",0.44807174233289,8.95692943170576e-10,1.0440251230017e-07
"ENSG00000119139",0.44794507902548,9.06682898003165e-10,1.05483728307574e-07
"ENSG00000083312",0.447722634773078,9.26299453110617e-10,1.07562591589132e-07
"ENSG00000128016",0.447678289977118,9.30258794865949e-10,1.07818921414746e-07
"ENSG00000068697",0.447363143584936,9.5887163218815e-10,1.10926307765766e-07
"ENSG00000176014",0.447113501381558,9.82139048293951e-10,1.13404813486309e-07
"ENSG00000100060",0.446597046173099,1.03201854696664e-09,1.18941103847406e-07
"ENSG00000008394",0.446459873338953,1.04567281210035e-09,1.20289509435335e-07
"ENSG00000142961",0.446347557142461,1.05698265143877e-09,1.21363694589827e-07
"ENSG00000104951",0.44592170137602,1.10094813997304e-09,1.26176447535383e-07
"ENSG00000099860",0.44543875034597,1.15294690166157e-09,1.31890267873345e-07
"ENSG00000136240",0.445218967353,1.17738886075882e-09,1.34436400828462e-07
"ENSG00000112851",0.444974611904457,1.20515117800275e-09,1.37097641587803e-07
"ENSG00000196616",0.444565466842327,1.25305773122711e-09,1.42284474189375e-07
"ENSG00000197771",0.444295040589408,1.28572604323626e-09,1.45725089511845e-07
"ENSG00000228408",0.443923921301777,1.33190044442073e-09,1.50404552204457e-07
"ENSG00000173535",0.44389608120245,1.33542814462501e-09,1.50526721122347e-07
"ENSG00000130755",0.443592494573208,1.37448703448445e-09,1.54646124406419e-07
"ENSG00000104972",0.443539202167198,1.3814564349258e-09,1.55146632903419e-07
"ENSG00000188015",0.443238300915681,1.42145230717915e-09,1.5934765171773e-07
"ENSG00000003402",0.442910177611502,1.46634106985651e-09,1.63582658303788e-07
"ENSG00000137033",0.442903962512342,1.46720439658928e-09,1.63582658303788e-07
"ENSG00000100330",0.442857578035254,1.47366309124226e-09,1.64005644281037e-07
"ENSG00000012211",0.442732599495054,1.49120238936739e-09,1.65658050272973e-07
"ENSG00000163755",0.442487012372361,1.5262568859629e-09,1.69246763585046e-07
"ENSG00000185404",0.441884454558093,1.61566918927627e-09,1.78839468677731e-07
"ENSG00000156587",0.44169315618573,1.64509855173e-09,1.81770099223826e-07
"ENSG00000091436",0.441581028962278,1.66258813568379e-09,1.8337334090058e-07
"ENSG00000108622",0.441436021949601,1.68547270915304e-09,1.85564816479633e-07
"ENSG00000239713",0.440930216217226,1.7677026114323e-09,1.94270516996409e-07
"ENSG00000125753",0.440784258545982,1.79214266869015e-09,1.96605398220796e-07
"ENSG00000182511",0.440456845137183,1.84815937940504e-09,2.02389894743956e-07
"ENSG00000186522",0.440091348549603,1.91268868976243e-09,2.08799885956538e-07
"ENSG00000074219",0.440086947853111,1.91347874170492e-09,2.08799885956538e-07
"ENSG00000214212",0.439853802128235,1.95578864450218e-09,2.13039037765031e-07
"ENSG00000132109",0.439776947159465,1.9699327196389e-09,2.14200599465471e-07
"ENSG00000003436",0.439234071516457,2.07269155391689e-09,2.24976594346139e-07
"ENSG00000172164",0.439066303900535,2.10548102883549e-09,2.28133317673682e-07
"ENSG00000091986",0.438961501139077,2.12621779594961e-09,2.29975304101797e-07
"ENSG00000242247",0.437822784185571,2.36462376717974e-09,2.55312991451421e-07
"ENSG00000186431",0.437627411181442,2.40804041095583e-09,2.59545427411323e-07
"ENSG00000145685",0.437471711545491,2.44319059478367e-09,2.62578552196915e-07
"ENSG00000076053",0.437465010238064,2.44471451983674e-09,2.62578552196915e-07
"ENSG00000128284",0.437175281252068,2.51148540341715e-09,2.69253448177647e-07
"ENSG00000110422",0.437157626525675,2.51561050146476e-09,2.69253448177647e-07
"ENSG00000064012",0.436918434759957,2.57214716153056e-09,2.74535294316383e-07
"ENSG00000215244",0.436911184390296,2.57387990414261e-09,2.74535294316383e-07
"ENSG00000163251",0.43686609649689,2.58468062759894e-09,2.75210353883995e-07
"ENSG00000160183",0.436668489888744,2.6325350636415e-09,2.79821654502163e-07
"ENSG00000169902",0.436571752296686,2.65627267410865e-09,2.81858009405763e-07
"ENSG00000141968",0.436151161796737,2.76190089035063e-09,2.92561838891117e-07
"ENSG00000268500",0.435820798304724,2.84770022189899e-09,3.00703697927499e-07
"ENSG00000172216",0.435817630377711,2.84853529006454e-09,3.00703697927499e-07
"ENSG00000118705",0.435696545767116,2.88063101231313e-09,3.03571155859246e-07
"ENSG00000126264",0.435389875541097,2.96348847909929e-09,3.11769119585789e-07
"ENSG00000177464",0.435111954484163,3.04056110337338e-09,3.18787551185709e-07
"ENSG00000142627",0.434750968206103,3.14356100531135e-09,3.29026051889254e-07
"ENSG00000172340",0.434559607354818,3.19951886512162e-09,3.34161401898558e-07
"ENSG00000124782",0.434546170010605,3.20348412713099e-09,3.34161401898558e-07
"ENSG00000204580",0.434376318649755,3.25401657027681e-09,3.3885819932507e-07
"ENSG00000156273",0.433939921227658,3.38740036498948e-09,3.51558462163427e-07
"ENSG00000177426",0.433869963095984,3.40926763075285e-09,3.53232267789652e-07
"ENSG00000101972",0.433615258088264,3.49003873593069e-09,3.60993183132972e-07
"ENSG00000092531",0.433392188637509,3.56229138837843e-09,3.6723226332724e-07
"ENSG00000182158",0.433013641361855,3.68821792105113e-09,3.79578066443429e-07
"ENSG00000135929",0.432735256875804,3.78355333889832e-09,3.88265222695138e-07
"ENSG00000007866",0.43273037776338,3.78524524920517e-09,3.88265222695138e-07
"ENSG00000147421",0.432670297392321,3.80613899299134e-09,3.89758765698268e-07
"ENSG00000155850",0.432618890187235,3.82410480282345e-09,3.90948016586323e-07
"ENSG00000069399",0.432551282041903,3.84785708646048e-09,3.92723908008497e-07
"ENSG00000135604",0.432457577189456,3.88101315432843e-09,3.95452108559584e-07
"ENSG00000105483",0.432337121143107,3.92403971891938e-09,3.99175372663098e-07
"ENSG00000105939",0.431963350029352,4.06049849453205e-09,4.11695748513147e-07
"ENSG00000187498",0.431937237466098,4.07020099065009e-09,4.12000739750936e-07
"ENSG00000172716",0.431752085588008,4.13964101855987e-09,4.18290572441051e-07
"ENSG00000184357",0.431735459414745,4.14593216542703e-09,4.18290572441051e-07
"ENSG00000166123",0.431659019687754,4.17497489720011e-09,4.2053135036544e-07
"ENSG00000100055",0.431601249646891,4.19705429370539e-09,4.22064557927785e-07
"ENSG00000163629",0.431399438420238,4.27507273527778e-09,4.29208933800874e-07
"ENSG00000126458",0.431248306248363,4.33441309107183e-09,4.34457848985219e-07
"ENSG00000179241",0.431110128142069,4.38936171296441e-09,4.38959304009794e-07
"ENSG00000102531",0.431058112662777,4.41021999595979e-09,4.39906935869286e-07
"ENSG00000137393",0.431025410797481,4.42338239466219e-09,4.40505899833479e-07
"ENSG00000152518",0.430852307547827,4.49368935721948e-09,4.46784519871915e-07
"ENSG00000165801",0.430766174994054,4.52907292585883e-09,4.49539529709359e-07
"ENSG00000014123",0.430749370470226,4.5360075385011e-09,4.49539529709359e-07
"ENSG00000067560",0.43072202586231,4.54731354998464e-09,4.49935474469863e-07
"ENSG00000166927",0.430644302312734,4.57959803282245e-09,4.52402538253651e-07
"ENSG00000186918",0.430545544289275,4.62093868564089e-09,4.55754888572248e-07
"ENSG00000142512",0.430508447177888,4.63656052767175e-09,4.56563969784048e-07
"ENSG00000246705",0.430368858817667,4.69579971903502e-09,4.61658622856695e-07
"ENSG00000120885",0.430157679651754,4.78681042122696e-09,4.69107421280242e-07
"ENSG00000011422",0.429776073391477,4.95560059621266e-09,4.84876761674581e-07
"ENSG00000151726",0.429699562807937,4.99012623808063e-09,4.87479887613388e-07
"ENSG00000197943",0.429498323098979,5.0820471505421e-09,4.95672757263016e-07
"ENSG00000185753",0.429456292093252,5.10145083041562e-09,4.95890849985802e-07
"ENSG00000116497",0.429443627752837,5.10731133331605e-09,4.95890849985802e-07
"ENSG00000184730",0.429429270725823,5.11396298816639e-09,4.95890849985802e-07
"ENSG00000134013",0.429423771038682,5.11651322210101e-09,4.95890849985802e-07
"ENSG00000285744",0.429315133029711,5.16714129887527e-09,5.00010289462232e-07
"ENSG00000149658",0.429229759325125,5.20726620519491e-09,5.031020272096e-07
"ENSG00000116117",0.428417046091328,5.60458291512668e-09,5.3895070457587e-07
"ENSG00000122786",0.428243976838633,5.69288920539093e-09,5.46588413816817e-07
"ENSG00000135862",0.428037403662023,5.80004697345954e-09,5.56009487437062e-07
"ENSG00000020577",0.428015432125747,5.81155822468391e-09,5.5624656202169e-07
"ENSG00000135535",0.427944446519351,5.84889946858409e-09,5.58951349215123e-07
"ENSG00000139679",0.427333096779115,6.1802106740908e-09,5.89697497249991e-07
"ENSG00000249740",0.427281423783856,6.20902855642588e-09,5.91530113740982e-07
"ENSG00000116729",0.427129857918568,6.29430549030021e-09,5.97803606628142e-07
"ENSG00000267801",0.42703514588368,6.34816615427784e-09,6.01990042833398e-07
"ENSG00000186451",0.426647760357565,6.57312453230642e-09,6.21407643957398e-07
"ENSG00000011600",0.426560667402355,6.62474790898326e-09,6.25327431457769e-07
"ENSG00000213928",0.426520301911336,6.64880641464849e-09,6.26637277156396e-07
"ENSG00000026025",0.426473193190593,6.67699048588967e-09,6.28331349332712e-07
"ENSG00000158769",0.426246860790311,6.81401327990306e-09,6.40246768394434e-07
"ENSG00000160219",0.426164316008713,6.8646575280472e-09,6.43202631200946e-07
"ENSG00000198876",0.426161528443709,6.86637411768851e-09,6.43202631200946e-07
"ENSG00000255521",0.426017619845066,6.95555754593243e-09,6.49964362054136e-07
"ENSG00000285630",0.426009041066468,6.96090911841232e-09,6.49964362054136e-07
"ENSG00000105246",0.425994097753668,6.97024046138908e-09,6.49964362054136e-07
"ENSG00000171388",0.425942336069477,7.00265630484152e-09,6.51999212746092e-07
"ENSG00000049245",0.425899087283628,7.02985229248636e-09,6.53542642732297e-07
"ENSG00000121361",0.425415841877855,7.34073659209628e-09,6.79153963859398e-07
"ENSG00000143119",0.425402534442654,7.34948232045949e-09,6.79153963859398e-07
"ENSG00000159388",0.425325353443915,7.40040448231254e-09,6.82065368061283e-07
"ENSG00000104774",0.425321201746481,7.40315328650944e-09,6.82065368061283e-07
"ENSG00000137757",0.425047120146967,7.58681314507659e-09,6.97941447235566e-07
"ENSG00000244509",0.424973531390678,7.63686720622155e-09,7.01497545283133e-07
"ENSG00000143418",0.424938500206073,7.66080658499013e-09,7.02647809935369e-07
"ENSG00000139572",0.424582320719085,7.90835150328761e-09,7.24273191842757e-07
"ENSG00000128791",0.424550346367091,7.93094688337431e-09,7.25263291219002e-07
"ENSG00000170909",0.424498979445701,7.96737674025941e-09,7.2751370044885e-07
"ENSG00000065911",0.424323101187468,8.0933362106175e-09,7.37920420364805e-07
"ENSG00000116717",0.424030711351207,8.30699567350985e-09,7.54049766564144e-07
"ENSG00000100292",0.423799117734304,8.48007593721292e-09,7.68627089071918e-07
"ENSG00000004700",0.423671917844014,8.57661087985515e-09,7.76233735279125e-07
"ENSG00000106080",0.423621210984456,8.61538789215221e-09,7.78598285513386e-07
"ENSG00000168575",0.423272446813811,8.88671100997229e-09,8.01940971257676e-07
"ENSG00000127325",0.423127047581667,9.00224004270201e-09,8.11176956351468e-07
"ENSG00000164144",0.422908714149313,9.17844162492976e-09,8.25845045854791e-07
"ENSG00000139146",0.422775839351864,9.28729675499039e-09,8.34419549619166e-07
"ENSG00000000938",0.422718946354403,9.33428453071214e-09,8.37418669326746e-07
"ENSG00000131446",0.422593468200797,9.43872746422623e-09,8.45556103432808e-07
"ENSG00000182118",0.422545134706546,9.47925787006104e-09,8.47952683655576e-07
"ENSG00000088930",0.422472771297187,9.54025228025583e-09,8.52170226902852e-07
"ENSG00000154640",0.422414445788687,9.58968926287637e-09,8.55344689847048e-07
"ENSG00000100906",0.422089070169718,9.87003962225008e-09,8.79076293070563e-07
"ENSG00000156127",0.42199981429862,9.94831373809237e-09,8.84767370949649e-07
"ENSG00000287467",0.421961543714229,9.98205846715414e-09,8.85210095536793e-07
"ENSG00000117091",0.421775099382027,1.01480370596074e-08,8.98634234239538e-07
"ENSG00000160712",0.421729168435547,1.01893324978996e-08,9.00994654095882e-07
"ENSG00000282572",0.421241265878476,1.06381053495186e-08,9.39327913387052e-07
"ENSG00000168077",0.42117674158547,1.06988612837645e-08,9.42834122864467e-07
"ENSG00000092330",0.421166586861944,1.07084533322869e-08,9.42834122864467e-07
"ENSG00000044115",0.420599000827781,1.12579594634558e-08,9.89799796027036e-07
"ENSG00000163659",0.420239787258443,1.16196554004778e-08,1.0201427560157e-06
"ENSG00000169245",0.420033203832962,1.18327075686659e-08,1.03736774160395e-06
"ENSG00000176393",0.41994339413375,1.19264980792276e-08,1.04350817526908e-06
"ENSG00000260549",0.419933705126539,1.19366592257479e-08,1.04350817526908e-06
"ENSG00000128342",0.419895938919791,1.19763453854939e-08,1.04406862096193e-06
"ENSG00000117500",0.419895317627459,1.19769993240465e-08,1.04406862096193e-06
"ENSG00000114331",0.419822707618594,1.2053661947645e-08,1.04860934002042e-06
"ENSG00000285938",0.419813738136153,1.20631647721054e-08,1.04860934002042e-06
"ENSG00000124067",0.419447219145719,1.24577077097367e-08,1.08137822748665e-06
"ENSG00000132661",0.41914447513916,1.27929416976619e-08,1.10891380822663e-06
"ENSG00000089157",0.418816295973646,1.31661481976267e-08,1.13805818072294e-06
"ENSG00000117862",0.418790070340494,1.31964201995055e-08,1.13907501368635e-06
"ENSG00000285972",0.418639514957656,1.33715056568242e-08,1.15245909848331e-06
"ENSG00000163563",0.418624636537955,1.33889291468798e-08,1.15245909848331e-06
"ENSG00000137841",0.418396546837114,1.36587869696091e-08,1.17404523080673e-06
"ENSG00000138413",0.418363198971041,1.36986776580216e-08,1.17479204431323e-06
"ENSG00000121236",0.418357377597467,1.37056526682844e-08,1.17479204431323e-06
"ENSG00000023697",0.418324222631777,1.3745443274174e-08,1.17656406240023e-06
"ENSG00000177697",0.418134515633842,1.39752657223661e-08,1.19457465780181e-06
"ENSG00000179776",0.418051299151334,1.40772423134702e-08,1.20162247009738e-06
